Action,ProductSKU,ProductName,QuantityToProduce,BufferPercent,ProductionInstructionUrl,IgnoreCumulativeLeadTime,ProductionLeadTime,Version,VersionName,VersionDefault,MinQuantity,MaxQuantity,DeviationPercent,RunSize,OperationSequence,OperationType,OperationName,CycleTime,UnitPerCycle,WorkCentreCode,WorkCentreName,PreviousStep,ItemType,ComponentSKU_ResourceCode,ComponentName_ResourceName,Quantity,WastageQuantity_ForStockComponentOnly,WastagePercent_ForStockComponentOnly,CostAllocationType,SalesValue,CostOfWastage,DeliveryTo_LocationName,DeliveryTo_BinName,CoManPriceTier,Tracing,IssueMethodComponent,IssueMethodParameter,OperationIsBackflush,ComponentIsBackflush,ResourceCostType
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,13,,No,,,0,,1,Manufacturing,Construction of the unit,3540,1,PWC02,Construction Station,,Component,R246/N/FX,Sump Mesh Underplate Disc - Black Plastic IM,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,13,,No,,,0,,1,Manufacturing,Construction of the unit,3540,1,PWC02,Construction Station,,Component,R20/N/1AB12/ID,Printable Sticker Plate Internal Base - Mounting,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,13,,No,,,0,,1,Manufacturing,Construction of the unit,3540,1,PWC02,Construction Station,,Component,R105/N/26PWPRS/FL,Pipe Drain-Waste-Vent Polyvinyl Chloride Heavy Type N 40mm x 6 MTR,0.0175,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,13,,No,,,0,,1,Manufacturing,Construction of the unit,3540,1,PWC02,Construction Station,,Component,R266/N/1AB12/FX,3.2 x 9.6mm Open Stainless Steel Blind Rivets,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,13,,No,,,0,,1,Manufacturing,Construction of the unit,3540,1,PWC02,Construction Station,,Component,R21/N/1AB12/ID,Printable Sticker Plate Important Base - Mounting,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,13,,No,,,0,,1,Manufacturing,Construction of the unit,3540,1,PWC02,Construction Station,,Component,R22/N/1AB12/FL,Bend Drain-Waste-Vent Plain F&F Polyvinyl Chloride 40mm x 88 Deg WMKA1305,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,13,,No,,,0,,1,Manufacturing,Construction of the unit,3540,1,PWC02,Construction Station,,Component,R201/N/1AB12/FX,1" BSP Backing Nut 316 S/S - (Tap Body Nut),2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,13,,No,,,0,,1,Manufacturing,Construction of the unit,3540,1,PWC02,Construction Station,,Component,R52/N/FX,Security Screw Countersunk Post Torx M6 x 20 (304),2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,14,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,14,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,PBA-13PPSF,Push Palm Side Fountain Production BOM Assembly,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,14,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,PBA-15PR20,Regulator Production BOM Assembly ,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,14,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,PBA-21PFL,Fountain Lid Production BOM Assembly ,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,14,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,PBA-25PWPC,Waste Plumbing Classic Production BOM Assembly ,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,14,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,PBA-27PWS1,Water Supply 1 Extra Outlet Production BOM Assembly ,2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,14,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R02/N/1AB12/PT,Delivery Box Carton for AB12 404 x 325 x 895mm,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,14,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R03/N/1AB12/PT,Delivery Box Packaging Carton Insert for AB12,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,14,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R229/N/FX,Serial Label Plate,0.2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,14,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R08/N/1AB12/FL,Sump Mesh Assembly 2016,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,14,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R09/N/1AB12/FX,Sump Mesh Retaining Ring with 4 Holes 256p / sheet,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,14,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R189/N/FL,Plastic Washer,2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,14,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R12/N/1AB12/FL,Torx Security Screw 8g Dish and Mesh Button (304) Stainless Steel 8g x 1/2,10,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,14,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R13/N/1AB12/FX,Pop Rivets 3.2mm x 8.2mm Domed Head Aluminium,4,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,14,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R14/N/1AB12/FX,Button Socket Zinc Plated M8 x 20mm,2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,14,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R15/N/1AB12/FX,Mudguard Washers Zinc Plated for Side Pod 5/16 x 1 x 16g,2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,14,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R159/N/1AB12/ID,Quality Check Card,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,14,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R160/N/1AB12/FX,Half Crescent Base Plate V5,2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,14,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R18/N/1AB12/ID,Card for Adjusting Water Pressure 250gsm,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,14,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R19/N/1AB12/ID,Printable Card - Fill the Pod 250gsm,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,14,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R20/N/1AB12/ID,Printable Sticker Plate Internal Base - Mounting,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,14,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R21/N/1AB12/ID,Printable Sticker Plate Important Base - Mounting,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,14,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R105/N/26PWPRS/FL,Pipe Drain-Waste-Vent Polyvinyl Chloride Heavy Type N 40mm x 6 MTR,0.0175,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,14,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R22/N/1AB12/FL,Bend Drain-Waste-Vent Plain F&F Polyvinyl Chloride 40mm x 88 Deg WMKA1305,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,14,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R201/N/1AB12/FX,1" BSP Backing Nut 316 S/S - (Tap Body Nut),2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,14,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R52/N/FX,Security Screw Countersunk Post Torx M6 x 20 (304),2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,15,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,15,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,PBA-13PPSF,Push Palm Side Fountain Production BOM Assembly,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,15,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,PBA-15PR20,Regulator Production BOM Assembly ,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,15,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,PBA-21PFL,Fountain Lid Production BOM Assembly ,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,15,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,PBA-25PWPC,Waste Plumbing Classic Production BOM Assembly ,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,15,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,PBA-27PWS1,Water Supply 1 Extra Outlet Production BOM Assembly ,2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,15,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R02/N/1AB12/PT,Delivery Box Carton for AB12 404 x 325 x 895mm,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,15,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R03/N/1AB12/PT,Delivery Box Packaging Carton Insert for AB12,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,15,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R229/N/FX,Serial Label Plate,0.2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,15,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R244/N/1AB12/FL,Sump Mesh Profile - (Front Pod Wire Mesh),1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,15,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R09/N/1AB12/FX,Sump Mesh Retaining Ring with 4 Holes 256p / sheet,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,15,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R189/N/FL,Plastic Washer,2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,15,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R12/N/1AB12/FL,Torx Security Screw 8g Dish and Mesh Button (304) Stainless Steel 8g x 1/2,10,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,15,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R13/N/1AB12/FX,Pop Rivets 3.2mm x 8.2mm Domed Head Aluminium,4,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,15,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R14/N/1AB12/FX,Button Socket Zinc Plated M8 x 20mm,2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,15,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R15/N/1AB12/FX,Mudguard Washers Zinc Plated for Side Pod 5/16 x 1 x 16g,2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,15,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R159/N/1AB12/ID,Quality Check Card,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,15,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R160/N/1AB12/FX,Half Crescent Base Plate V5,2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,15,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R18/N/1AB12/ID,Card for Adjusting Water Pressure 250gsm,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,15,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R19/N/1AB12/ID,Printable Card - Fill the Pod 250gsm,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,15,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R20/N/1AB12/ID,Printable Sticker Plate Internal Base - Mounting,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,15,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R21/N/1AB12/ID,Printable Sticker Plate Important Base - Mounting,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,15,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R105/N/26PWPRS/FL,Pipe Drain-Waste-Vent Polyvinyl Chloride Heavy Type N 40mm x 6 MTR,0.0175,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,15,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R22/N/1AB12/FL,Bend Drain-Waste-Vent Plain F&F Polyvinyl Chloride 40mm x 88 Deg WMKA1305,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,15,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R201/N/1AB12/FX,1" BSP Backing Nut 316 S/S - (Tap Body Nut),2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,15,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R52/N/FX,Security Screw Countersunk Post Torx M6 x 20 (304),2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,16,,Yes,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,16,,Yes,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,PBA-13PPSF,Push Palm Side Fountain Production BOM Assembly,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,16,,Yes,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,PBA-15PR20,Regulator Production BOM Assembly ,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,16,,Yes,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,PBA-21PFL,Fountain Lid Production BOM Assembly ,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,16,,Yes,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,PBA-25PWPC,Waste Plumbing Classic Production BOM Assembly ,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,16,,Yes,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,PBA-27PWS1,Water Supply 1 Extra Outlet Production BOM Assembly ,2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,16,,Yes,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R02/N/1AB12/PT,Delivery Box Carton for AB12 404 x 325 x 895mm,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,16,,Yes,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R03/N/1AB12/PT,Delivery Box Packaging Carton Insert for AB12,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,16,,Yes,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R229/N/FX,Serial Label Plate,0.2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,16,,Yes,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R244/N/1AB12/FL,Sump Mesh Profile - (Front Pod Wire Mesh),1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,16,,Yes,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R245/N/FX,Sump Mesh Dress Ring - Black Gloss Plastic IM,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,16,,Yes,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R189/N/FL,Plastic Washer,2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,16,,Yes,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R12/N/1AB12/FL,Torx Security Screw 8g Dish and Mesh Button (304) Stainless Steel 8g x 1/2,10,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,16,,Yes,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R13/N/1AB12/FX,Pop Rivets 3.2mm x 8.2mm Domed Head Aluminium,4,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,16,,Yes,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R14/N/1AB12/FX,Button Socket Zinc Plated M8 x 20mm,2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,16,,Yes,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R15/N/1AB12/FX,Mudguard Washers Zinc Plated for Side Pod 5/16 x 1 x 16g,2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,16,,Yes,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R159/N/1AB12/ID,Quality Check Card,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,16,,Yes,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R160/N/1AB12/FX,Half Crescent Base Plate V5,2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,16,,Yes,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R18/N/1AB12/ID,Card for Adjusting Water Pressure 250gsm,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,16,,Yes,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R19/N/1AB12/ID,Printable Card - Fill the Pod 250gsm,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,16,,Yes,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R20/N/1AB12/ID,Printable Sticker Plate Internal Base - Mounting,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,16,,Yes,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R21/N/1AB12/ID,Printable Sticker Plate Important Base - Mounting,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,16,,Yes,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R105/N/26PWPRS/FL,Pipe Drain-Waste-Vent Polyvinyl Chloride Heavy Type N 40mm x 6 MTR,0.0175,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,16,,Yes,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R22/N/1AB12/FL,Bend Drain-Waste-Vent Plain F&F Polyvinyl Chloride 40mm x 88 Deg WMKA1305,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,16,,Yes,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R201/N/1AB12/FX,1" BSP Backing Nut 316 S/S - (Tap Body Nut),2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,16,,Yes,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,R52/N/FX,Security Screw Countersunk Post Torx M6 x 20 (304),2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,17,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,17,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,PBA-13PPSF,Push Palm Side Fountain Production BOM Assembly,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,17,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,PBA-15PR20,Regulator Production BOM Assembly ,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,17,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,PBA-21PFL,Fountain Lid Production BOM Assembly ,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,17,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,PBA-25PWPC,Waste Plumbing Classic Production BOM Assembly ,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-F1AB12,Classic AB12 Finished Good,1,20,,No,0,17,,No,,,0,,1,Manufacturing,Construction of the unit,1800,1,PWC02,Construction Station,,Component,PBA-27PWS1,Water Supply 1 Extra Outlet Production BOM Assembly ,2,0,0,,,,,,,No,Manual,0,No,No,
